replace,abstract
http://hdl.handle.net/1957/61845,"This dissertation presents a different approach to understanding how amphibians are responding to disease through ontogeny. Although numerous efforts have been conducted to understand host responses to the fungus Batrachochytrium dendrobatidis (Bd), studies have been restricted to distinct developmental stages. This dissertation provides information on host response to Bd across life history transitions in native and invasive anuran species. My dissertation is an effort to understand several aspects of the host-pathogen dynamic in the amphibian- chytrid system from embryos to hatchlings, larvae, and juveniles to reproductive adults. I investigate how previous exposure at early life stages (embryos) carries over to impact host response in later life stages. Then, I explore how the virulence of the pathogen varies according to its origin and how this modifies host response. Finally I explore variation across geographic ranges in size at first reproduction, a life history trait that influences invasion potential, in the American bullfrog (Lithobates catesbeianus).Biodiversity loss threatens ecosystems worldwide and several factors, such as habitat transformation, overexploitation, and pollution contribute to this unprecedented crisis. Additional threats include emerging infectious diseases and the introduction of invasive species, both included as central topics of my dissertation research.I experimentally examined if embryonic exposure of anuran species to the fungus Batrachochytrium dendrobatidis (Bd) produces effects within the same stage. I exposed embryos of three anuran species found in the Willamette Valley, Oregon, to different strains of Bd at particular stages of embryonic development. I found that exposure to Bd resulted in direct effects on embryos; I found an increase in mortality after Bd exposure, and this response was conditioned by the host species, timing of exposure and Bd strain. I followed individuals through the hatching life history transition and into the larval stage. I detected both direct and latent effects of Bd exposure on the anuran larvae. Direct effects were observed in individuals exposed only as larvae, while latent effects were detected in individuals exposed only as embryos. Finally, repeated exposure to Bd as embryos and larvae resulted in species-specific mortality (Chapter 2).Research on variation in host response to pathogens isolated from conspecifics in different distributional ranges is needed to understand how pathogen origin can mediate host response. Chapter 3 explores the susceptibility of wild-caught invasive American bullfrogs to different Bd strains isolated from conspecifics in different distributional ranges. I found larval bullfrogs were susceptible to a novel Bd strain despite it being isolated from conspecifics. The finding of lower infection loads over time suggests bullfrogs are potentially able to clear Bd infection, but this response seems to be strain-specific. In an era of emerging diseases and globalization, understanding the impacts ofnovel strains provides information about the importance of evolutionary relationships between hosts and pathogens.In chapter 4, I studied the next anuran life history transition: reproductive adults. I quantified variation in a key life history trait, size at first reproduction, which contributes to reproductive, and thus invasion, success. I used field sampling and laboratory analysis to determine the minimum reproductive size in an invasive anuran species, the American bullfrog, in the Willamette Valley. I found the minimum reproductive size of bullfrogs is similar to the reported values for bullfrogs in other invaded ranges yet smaller than sizes reported from their native range at similar latitudes. The results obtained by this research may be applied to management actions towards controlling and minimizing the impacts of this invasive species over local species of conservation concern.Chapter 5 summarizes the findings and implications of the studies presented in this dissertation."
http://hdl.handle.net/1957/61846,"Missing data is one of the major methodological problems in longitudinal studies. It not only reduces the sample size, but also can result in biased estimation and inference. It is crucial to correctly understand the missing mechanism and appropriately incorporate it into the estimation and inference procedures. Traditional methods, such as the complete case analysis and imputation methods, are designed to deal with missing data under unverifiable assumptions of MCAR and MAR. The purpose of this dissertation is to provide an overview of procedures dealing with missing data. We especially focus on identifying and estimating attrition (missing) parameters under the non-ignorable missingness assumption using the refreshment sample in two-wave panel data. We propose a full-likelihood parametric approach which sets benchmarks for the performance of estimators in this setting. We also propose a semi-parametric method to estimate the attrition parameters by marginal density estimates with the help of two constraints from Hirano et al. (2001) and the additional information provided by the refreshment sample. We derive asymptotic properties of the semi-parametric estimators and illustrate their performance with simulations. Inference based on bootstrapping is proposed and verified through simulations. A real data application is attempted in the Netherlands Mobility Panel. Finally, we extend the semi-parametric method to incorporate a time-invariant binary covariate and evaluate its large-sample performance with simulations."
http://hdl.handle.net/1957/61847,"Nitric oxide (NO) is a signaling molecule that regulates blood pressure and vascular tone. Humans produce NO by endothelial nitric oxide synthase (eNOS), which is impaired in patients with cardiovascular disease leading to increased blood pressure, endothelial dysfunction, and an increased risk of adverse cardiovascular outcomes. Maintaining optimal levels of NO is critical for human health. Inorganic nitrate (NO3-) is reduced to NO and can be an alternate pathway to restore NO production. Diets high in nitrate reduce blood pressure and improve exercise performance in humans. In patients with advanced cardiovascular disease, organic nitrates such as nitroglycerin (glyceryl trinitrate, GTN) release NO and are essential for managing symptoms. This dissertation emphasizes mass spectrometry techniques to elucidate novel mechanisms for the effects of both organic and inorganic nitrate on cardiovascular health and exercise performance.Pharmaceutical Nitrate. Patients develop tolerance to GTN after several weeks of continuous use, limiting the potential for long-term therapy. The cause of nitrate tolerance is relatively unknown. I developed a cell culture model of nitrate tolerance that utilizes stable isotopes to measure metabolism of 15N3-GTN into 15N-nitrite. I performed global metabolomics to identify       the mechanism of GTN-induced nitrate tolerance and to elucidate the protective role of vitamin C. Metabolomics demonstrated that GTN impaired purine metabolism and depleted intracellular ATP and GTP. GTN inactivated the enzyme xanthine oxidase (XO), an enzyme that is critical for the metabolism of GTN into NO. Vitamin C prevented inactivation of XO, resulting in increased NO production from GTN. Vitamin C supplementation should be further investigated as a simple and inexpensive strategy to prevent nitrate tolerance.Dietary Nitrate. Inorganic nitrate improves exercise performance by reducing the oxygen cost of exercise. Although previous research has suggested that nitrate improves mitochondrial efficiency and stimulates mitochondrial biogenesis, we have an incomplete understanding of the mechanism. In a zebrafish (Danio rerio) model, nitrate reduced the oxygen cost of exercise during a vigorous 2-hour exercise test. Although there were no significant differences in mitochondrial function between control and nitrate-treated zebrafish, nitrate treatment increased resting ADP, ATP, and cyclic AMP levels. Metabolomics analysis of whole fish illustrated that nitrate stimulated glycolysis and ketogenesis. I conclude that nitrate reduces the oxygen cost of exercise by favoring glycolysis for energy production, thereby producing more ATP while consuming less oxygen. Nitrate-stimulated alteration of metabolic fuels for energy production is a novel mechanism for the improvement in exercise performance.Summary. This dissertation is a significant contribution to scientific knowledge because of the development of a novel assay to measure 15N-labeled nitrate and nitrite, which I have applied to study the metabolism of pharmaceutical and dietary nitrates. Using metabolomics, I elucidated the novel mechanism that vitamin C prevents nitrate tolerance by protecting XO from inactivation. Furthermore, I demonstrated that nitrate alters the utilization of metabolic fuels, leading to reduced oxygen consumption during exercise."
http://hdl.handle.net/1957/61850,"Every year thousands of people are killed or injured in work zone crashes in the US due to excessive speed, distraction, inattentiveness, low visibility, and other factors. Roadway construction and maintenance operations often occur at night when the traffic volume is low, creating less congestion and delay to the traffic. The operations commonly require workers to conduct their work in close proximity to ongoing traffic, and often reduce traffic flow to a single lane while work is undertaken in an adjacent lane. Nighttime brings a reduction in visibility for both workers and drivers. High speed roadways with low visibility and limited protection make an unsafe and dangerous situation for both motorists and workers. Safely controlling and reducing vehicle speeds through work zones decreases the safety risk associated with highway construction and maintenance work. Work zone speed control has been the subject of several research efforts in the past. As such, various techniques and procedures have been tested and evaluated. These include, but are not limited to, variation of traditional fixed signage, changeable message displays, radar units with speed sign messages, and a range of electronic devices to sense and display information related to speed.  The present research has been conducted to evaluate the effectiveness of a truck-mounted radar speed sign and additional lighting on speed control during construction and maintenance work. The first phase of the research included evaluating radar speed signs (RSSs) as a speed reduction measure through work zones. RSSs have been known as a way to slow down the traffic flow speed. In this study, the influence of truck-mounted RSSs on vehicle speed for mobile maintenance operation has been tested. In this regard, truck mounted RSSs were employed in two, multi-lane maintenance work zones in the state of Oregon in the US. In each case study, the authors conducted two periods of testing: one with the RSS display turned on (treatment) and one without the RSS display turned on (control), and recorded vehicle speeds. The second phase of the research involved investigating the impact of additional temporary lighting on vehicle speed in highway work zones. In addition, the impact of wearing personal lighting equipment was also examined during paving operations. Two common types of lighting equipment, a light tower and a balloon light, were set up in work zones and a personal, wearable light was used during two paving projects on Oregon highways. Traffic speed and other vehicle and lighting data were collected on different nights when the lighting equipment was turned on and also when it was turned off.Descriptive statistics were used in both studies to summarize collected data and to compare the speed difference between control and treatment cases. The research findings indicate that vehicle speeds are typically lower, and there is less variation in speeds between adjacent vehicles, with the RSS turned on. The results show that the RSS proves to be a promising device for controlling vehicle speed and making the work zones safer for both motorists and workers. Field observations confirmed that both additional temporary roadway lighting and personal lighting help to make workers more visible to motorists and equipment operators. Although a temporary light leads to slightly higher vehicle speeds, it makes the work zone and workers more visible for motorists and equipment operators. Statistical analysis revealed that there is no difference between mean vehicle speed with and without personal lights turned on. Personal, wearable lights are highly recommended for workers who are located away from large equipment and other light sources.The results of this research can be used by DOT Construction and Maintenance Offices for planning construction and maintenance work. The research output can also be used by the Transportation Safety Divisions and Transportation Safety Coordinators within DOTs as a resource for effectively designing work zones and planning construction and maintenance operations."
http://hdl.handle.net/1957/61851,"Soft keyboards come in different shapes, sizes, and layouts. Each layout is designed to help the users in different inputting tasks. Most of these layouts, however, focus on general text entry as opposed to computer programs. This dissertation addresses the problems with current input mechanisms on touchscreen devices. The dissertation presents the design and evaluation of different custom keyboards for inputting programs on touchscreen devices. It shows the advantages of using the soft custom keyboards over the default input techniques. The contributions include (1) Syntax-Directed Keyboard Extension—a novel keyboard design for inputting Java source code efficiently and accurately; (2) Evolution and Evaluation of the Syntax-Directed Keyboard—a longitudinal evaluation of an enhanced design of the Syntax-Directed Keyboard using Java source code statistics; and (3) Evaluation of A Visual Programming Keyboard—a soft keyboard alternative to the drag-and-drop method to input block-based programs and its evaluation. These custom keyboards were evaluated with empirical user studies involving human participants."
http://hdl.handle.net/1957/61852,"In ponderosa pine (Pinus ponderosa) forests of the western United States, prescribed fires are used to reduce fuel loads and restore historical fire regimes. The season in which prescribed burns are performed and the interval between burns can have complex consequences for the ecosystem, including soil carbon cycling through the production of pyrogenic carbon (PyC). PyC is a broad term that refers to a spectrum of thermally-altered organic matter. PyC plays a crucial role in soil carbon cycling, displaying turnover times that are orders of magnitude longer than unburned organic matter. This work investigated how the season of and interval between prescribed burns affects the formation and retention of pyrogenic carbon (PyC) in a ponderosa pine forest of eastern Oregon. In 1997 a season and interval of burn study was implemented in Malheur National Forest to examine the ecological effects of burning at 5 and 15-year intervals in either the spring or fall. In October 2015, both O-horizon and mineral soil (0-15 cm) samples were collected and analyzed for PyC concentration, content, and structure using the benzene polycarboxylic acid (BPCA) method. O-horizon depth, carbon and nitrogen concentration and content, pH, and bulk density were also measured. Compared to unburned controls, we estimate that fall burns increased the PyC concentration of the mineral soil by 8.4 g BPCA kg C (95% CI: 4.2,12.6 g BPCA kg C). No change in PyC concentration of the O-horizon was detected for the plots burned in either the spring or fall compared to the unburned￼￼￼￼￼￼controls; however, the chemical structure of the PyC in the O-horizon of the unburned control plots was significantly more condensed than that of the plots burned in either the spring or the fall."
http://hdl.handle.net/1957/61853,"The Comprehensive Nuclear-Test-Ban Treaty (CTBT) bans all nuclear explosion tests for military or civilian purposes. The International Monitoring System (IMS) was established to verify compliance with the treaty. It consists of several monitoring stations that detect: seismic activities, hydrocoustic activities, infrasound waves, and radionuclide particles and noble gases. Radioxenon detection provides the most robust evidence of a nuclear weapon test. There are four radioxenon isotopes of interest: 131mXe (t1 2 = 11.93 days), 133mXe (t1 2 = 2.19 days), 133Xe (t1 2 = 5.25 days) and 135Xe (t1 2 = 0.38 days). All of these radioxenons emit beta and gamma radiation in coincidence or conversion electrons and X-rays in coincidence during their decay process. In this research, a new radioxenon detection system was developed based on Si and CZT detectors. The system is made of the “PIPSBox” silicon gas cell recently developed by Canberra to detect beta and conversion electrons, and two coplanar CZT detectors to detect X-rays and gamma rays. The PIPSBox silicon gas cell offers many advantages such as: (1) increasing the frequency of air sampling at IMS stations because memory effect does not affect the PIPSBox gas cell like it does with plastic gas cells currently used at IMS stations, (2) reducing the Minimum Detectable Concentration (MDC) for radioxenons due to better energy resolution of silicon, and minimal background interference from previous measurements. The detection system was simulated using MCNP6 and was characterized by 131mXe to determine optimum operating voltages, proper gain, and the length of the coincidence window.Pulse waveforms of the silicon and CZT detectors were analyzed using two digital pulse processors: DPP2 and DPP8. DPP2 is a two-channel digital pulse processor with a 200 MHz sampling frequency and a 12-bit ADC resolution. DPP8 is an 8-channel, 125 MHz digital signal processor with a 14-bit ADC resolution. A coincidence firmware was implemented in the on-board FPGA to identify specific coincidences events between silicon and CZT detectors to generate 2D spectra for the four radioxenons of interest.  The resolution of the 129 keV conversion electron was measured to be 16.66% in silicon1 and 16.87% in silicon2. These resolutions are the best-known values reported from other radioxenon detection systems that were included in the literature review of this research. The minimum detectable concentration (MDC) of PIPSBox CZT detection system four all radioxenons of interest was measured to be less than the 1 mBq m3 IMS requirement. Specifically, 0.25 mBq m3 for 131mXe, 0.26 mBq m3 for 133mXe, 0.39 mBq m3 for 133Xe, and 0.72 mBq m3 for 135Xe."
http://hdl.handle.net/1957/61854,"Mycobacterium avium subspecies hominissuis (MAH) is an opportunistic pathogen that is ubiquitous in the environment and often isolated from faucets and showerheads. MAH mostly infects humans with an underlying disease, such as chronic pulmonary disorder (COPD), cystic fibrosis (CF), or are immunocompromised, though infections in patients without concurrent disease are increasing in prevalence. MAH is resistant to many antibiotics due to the impermeability of its envelope and the protection of its intracellular niche inside host macrophages, making the infections difficult to treat. Host macrophages produce nitric oxide and reactive oxygen intermediates to kill phagocytosed bacteria. However, MAH replicates in nitric oxide producing cells and is less virulent when inducible nitric oxide synthesis is suppressed in a murine host. To investigate the relationship between MAH and nitric oxide, an in vitro model was developed in murine macrophages. We show that MAH grows in macrophages stimulated with IFN-g and producing nitric oxide. A transposon library screen of MAH for mutants incubated with nitric oxide donor indicated        that inactivation of the gene MAV_4644 (MAV_4644:Tn) resulted in nitric oxide susceptibility. Characterization of MAV_4644:Tn revealed that it is required for virulence in host macrophages. In silico analysis revealed MAV_4644 is a dual-function channel protein with putative ADP-ribosyltransferase activity. Protein binding assays indicate that MAV_4644 protein interacts with the host lysosomal peptidase, cathepsin Z. Cathepsins are key regulators of inflammation and antigen presentation within immune cells. Pathogenic mycobacteria have been shown to suppress the action of other cathepsins to establish their intracellular niche. Knock-down of cathepsin Z in host macrophages rescued the attenuated phenotype of MAV_4644:Tn. The data suggests cathepsin Z is involved in early mycobacterial killing within host macrophages and virulence factor MAV_4644 protein abrogates this process."
http://hdl.handle.net/1957/61855,"1,4-dioxane, a probable human carcinogen at low (< 1ppb) concentrations, has emerged as a groundwater contaminant due to its historical use as a stabilizer for the chlorinated solvent 1,1,1-trichloroethane. Aerobic cometabolism, the use of a primary substrate to induce the production of microbial enzymes that fortuitously degrade other compounds, is a promising in situ treatment strategy for 1,4-dioxane because it has the potential to mineralize trace 1,4-dioxane concentrations to carbon dioxide. The effectiveness of biostimulation with isobutane (2-methylpropane) as a primary substrate and bioaugmentation with Rhodococcus rhodochrous strain ATCC 21198 was assessed in microcosms constructed with aquifer solids from Fort Carson, Colorado, a site with 1,4-dioxane and trichloroethene (TCE) co-contamination. Isobutane effectively stimulated native 1,4-dioxane-degrading microorganisms in the aquifer solids after a lag of approximately one week. Microcosms bioaugmented with 21198 showed immediate consumption of isobutane and cometabolism of 1,4-dioxane after isobutane was consumed below 0.15 mg L, indicating primary substrate inhibition. At a concentration of 200 μg L, TCE did not inhibit 1,4-dioxane degradation, however TCE was not readily cometabolized. 1,4-dioxane-cometabolizing microbial populations remained active in bioaugmented and biostimulated microcosms with repeated additions of isobutane over approximately 300 days, though transformation rates slowed without inorganic nutrient amendment. Modeling of simultaneous isobutane utilization, 1,4-dioxane degradation, and biomass growth according to Michaelis-Menten and Monod kinetics accurately simulated data from microcosms not experiencing inorganicnutrient limitation. Optimization of kinetic parameters yielded the following values: Kmax,1IB=2.58 mg mg day, Ks,IB=0.1 mg L, Kmax,14D=0.87 mg mg day, Ks,14D=4.35 mg L, KI=0.13 mg L, b=0.03 1 day, and Y=0.885 mg mg."
http://hdl.handle.net/1957/61856,"Natural resource challenges in the American West feature a suite of actors and processes operating at different spatial and political scales, and crossing several administrative jurisdictions. I applied concepts of new environmental governance to Oregon’s greater sage-grouse (Centrocercus urophasianus) conservation strategy, focusing, in particular, on features of voluntary conservation arrangements that motivated participation of private landowners in conservation, and how high-level objectives reached actors responsible for on-the-ground implementation. Data were obtained from one critical case in Lake County, Oregon through in-depth, semi-structured interviews with private landowners who had voluntarily participated in sage-grouse conservation, as well as with governmental and nongovernmental actors from low to high jurisdictional levels. I found that through voluntary conservation arrangements, landowners and mid- and lower-level actors had flexibility, autonomy, and financial and technical resources to carry out higher-level objectives, that is, conservation outcomes identified by the U.S. Fish and Wildlife Service (USFWS). Landowner participation in voluntary arrangements was largely motivated by well-funded program offerings that were largely aligned with production goals and gave them a sense of control over their own destinies in the context of a potential Endangered Species Act (ESA) listing of sage-grouse. Decentralization and devolution of implementation authority to mid- and local-level actors was facilitated by organizations acting as intermediaries between landowners and actors at high levels (e.g., the USFWS). This increased the capacity of lower-level actors who felt that they had flexibility to implement conservation while concurrently achieve their own objectives (i.e., continuing to make a living ranching). By aligning voluntary conservation offerings with the economic and cultural context of this case (e.g., using trusted intermediaries to deliver resources to landowners for improving ranching operations), voluntary conservation arrangements may enhance the capacities of local-level implementers and alleviate the need for some regulatory protections in contexts in which conservation and rural livelihoods intersect. This case, relying on voluntary conservation and decentralization of authority, is an example of how new environmental governance offers a way forward in cracking common property challenges. Further exploration of connections between higher levels of governance and local contexts will reveal important, new ways to connect policy-makers to those affected by policy."
http://hdl.handle.net/1957/61857,"Mobile video streaming has become an essential application in mobile wireless networks,making up most of the mobile data of today’s Internet traffic. Studies have shown thatmobile video data is projected to make up about 78 percent of the global mobile datatraffic, and that global mobile data traffic is expected to increase sevenfold by 2021.Massive small cell base station (SBS) deployments have emerged as a potential solutionpromising to fulfill these unprecedented mobile data demands, by offering great coverageenhancements and maintaining high quality of video streaming. However, due torelatively small cell sizes and high user mobility, mobile video streaming in dense SBSnetworks faces fundamental challenges such as intermittent connectivity and frequenthandoffs, causing degradation in video streaming quality. In this thesis, we tackle thisissue by introducing a hybrid proactive in-network caching framework that stores somepopular videos at the edge of the network, namely at the SBSs, while also pre-cachingvideo contents in advance to better service mobile users. The proposed framework essentially reduces the need for bringing every requested video from the core (original)network, which results in alleviating network congestion by reducing back-haul trafficand in improving mobile video streaming experience by avoiding service discontinuityduring handoffs. We develop a simulation framework using MATLAB to study theperformance of the proposed hybrid proactive caching technique, and show using simulations that the proposed technique can effectively improve video quality of experienceand reduce back-haul traffic."
http://hdl.handle.net/1957/61858,"Cancer risk at low-dose ionizing radiation has been the subject of great scientific controversy in the past century. The clear majority of national and international radiation protection regulators adopt the linear no-threshold (LNT) model based on the atomic-bomb survivors Life Span Study (LSS) for solid cancer risk assessment. The LNT model assumes a linear relationship between radiation dose and cancer risk including interpolation of high dose values down to zero dose with no ‘safe’ threshold. New scientific evidence in the fields of molecular biology and epidemiology challenge the validity of the LNT model suggesting beneficial effects at low doses of ionizing radiation in a process better known as ‘hormesis’. This paper investigates current evidence for radiation hormesis with respect to solid cancer risks in adults and proposes a modest study design to test the hormesis hypothesis in humans with the potential of using low dose ionizing radiation to reduce solid cancer incidence in a population, if hormesis is proven. Current evidence confirms that hormesis does occur at low dose and low dose rates of low LET ionizing radiation. Every effort should be made from scientists in related fields in order to make the best use of the hormesis phenomenon with the aim of benefiting and protecting the public as the main objectives."
http://hdl.handle.net/1957/61859,"Electrochemical capacitors and batteries are two major electrochemical energy storage technologies, which have been investigated extensively to meet the rapidly-growing demand for higher energy, higher power, lower cost and enhanced safety in the past few decades. With the charge storage mechanism of electrostatic charge adsorption desorption via electrical double layers, electrochemical capacitors deliver higher power, but store less energy, compared to batteries, where redox reactions usually take place inside bulk electrode materials. Depending on the electrolytes, electrochemical capacitors can be divided into aqueous and non-aqueous capacitors. Aqueous electrolytes are more electrically conductive, non-flammable, and more sustainable, compared to non-aqueous electrolytes. However, non-aqueous electrolytes are overwhelmingly dominating the electrochemical capacitor markets, because they provide a larger electrochemical window, and consequently enable capacitors to store more energy. To take advantages of aqueous electrolytes and facilitate safer and more sustainable electrochemical capacitors, tremendous research has been conducted toincrease energy density of aqueous capacitors. Traditional approach is to utilize redox-active electrodes, e.g. metal oxide and conducting polymers in pseudocapacitors, most of which increase energy density at the expense of largely sacrificing power and cycle life. It is important to make progress in one performance aspect of electrochemical capacitors, while retaining other desirable properties as much as possible.There are two effective ways to store more energy in electrochemical capacitors. One is by increasing capacitance, and the other one is by increasing operating voltages.Higher capacitance can be obtained when introducing redox reactions in electrochemical capacitors. Instead of employing redox-active electrodes, which may experience ion diffusion in solid, aqueous redox-active electrolyte was studied to retain high power while storing more energy. The redox pair of IOx- I- in 4 M KI and 1 M KOH is reported for the first time, which enables aqueous capacitors to store a maximum energy of 7.1 Wh kg, on a par with state-of-the-art non-aqueous capacitors, while delivering a maximum power of 6222 W kg, and retaining 93% capacitance after 14,000 cycles.Higher operating voltages are realized in aqueous electrochemical capacitors by maintaining pH 1 and pH 10 at the positive and negative electrode, respectively, with a bipolar assembly of ion-exchange membranes. The theoretical electrochemical window of aqueous electrolytes is expanded from 1.23 to 1.76 V. A practical operating voltage of 1.8 V is proved to be safe for aqueous capacitors with the bipolar assembly,which allows to store a specific energy of 12.7 Wh kg, as well as retain 97% capacitance after 10,000 cycles.Although batteries, especially lithium-ion batteries, have been successful in different fields, e.g. portable electronics, electric vehicles, etc., an intrinsic drawback still exists: low abundance of lithium and therefore high cost of lithium-ion batteries. To address this issue, different types of batteries have been studied, which utilize Earth-abundant elements, such as Na, K, Al, etc. In this dissertation, a novel battery is reported, where hydronium ions perform as charge carriers. For the first time, hydronium ions are found to be reversibly stored in 3,4,9,10-perylenetetracarboxylic dianhydride crystals, contributing 85 mAh g at 1 A g after an initial conditioning process. As an aqueous battery storing hydronium ions instead of metal cations, it may deliver higher power, significantly lower the battery cost, and increase the margin of safety. Although this technology is not as mature as lithium-ion batteries, it provides new opportunities and possible solutions for future energy storage.A new deposition technology, namely ambient hydrolysis deposition, is also studied in this dissertation, which enables nanoparticles grown in porous substrate in a simple and cost-effective way. As a proof-of-concept, by controlling the amount of pre-adsorbed water vapor in the porous carbon, various amount of TiO2 nanoparticles are grown in porous carbon. The TiO2 nanoparticles can be converted into TiN nanoparticles by nitridation, which improve the electrical conductivity of porous carbon. Electrodesprepared from porous carbon with TiN nanoparticles coating exhibit enhanced rate capability in electrochemical capacitors."
http://hdl.handle.net/1957/61860,"Markov chains have long been used to sample from probability distributions and simulate dynamical systems. In both cases we would like to know how long it takes for the chain's distribution to converge to within varepsilon of the stationary distribution in total variation distance; the answer to this is, called the mixing time of the chain. After this time, we can sample the Markov chain's position to approximate sampling the underlying stationary distribution, and the chain's dynamics exhibit equilibrium behavior. In this dissertation we study the effect that the system size (diameter of the state space, say) has on the mixing time of a sequence of Markov chains which have locally-finite lattice state spaces, and transition probability functions converging to those of a gradient dynamical system. In lieu of a precise functional form for the mixing time, the problem we study is the asymptotic growth rate as infty.This dissertation offers a novel solution utilizing the weak scaling limits of the Markov chains and local central limit theory for random walks on lattices. By separating the state space into high-drift and low-drift regions where weak limits are valid, and utilizing martingale theory to approximate the chain's behavior in the intermediate regions, we determine the time required for the distribution to converge weakly to to stationarity. This decomposition of the state space makes evaluating the existence of cutoff straightforward as well. Then a local limit theorem is used to strengthen the weak convergence to total variation convergence. The theory developed is then applied to recover recent mixing time results for statistical mechanical models, giving independent proof of known mixing behavior in the mean-field Ising and Potts models, as well as a full description of the mixing behavior of the Blume-Capel model."
http://hdl.handle.net/1957/61861,"The contribution of delayed adaptive reiteration to crown maintenance was explored across a wide range of adjacent open space conditions in early-mature (approximately 60 year old) Douglas-fir located on the eastern slope of Oregon’s Coast Range.  The stands had experienced uniform thinning in 1964-65 and 1980-81 to release dominant and codominant trees, and again in 1993 to create a wide range of stand density and spatial uniformity conditions. A subset of plots had been re-thinned in 2001 to return them to target densities. A combination of ground-based, in-crown, and needle cohort measurements were employed to characterize branch and foliage characteristics. Epicormic branches were present throughout tree crowns but contributed less than 10 percent of total branch length and only 2.4 percent of foliage mass. Very few epicormic branches occurred below the base of the regular crown in the sample trees, and those present were too small to impact log or lumber quality. However, reiteration of foliage from dormant buds (delayed adaptive reiteration) was ubiquitous, occupying 60 percent of total branch length and accounting for more than 40 percent of total foliage mass. The extent of adjacent open space did not influence patterns of branch length or location for either original or epicormic branches, nor did it affect the proportion of branch length occupied by delayed foliage. Increasing adjacent open space may have had a modest negative impact on the proportion of sequential (regular) foliage occurring on original branches (p=0.0548).Paired samples of delayed and sequential (regular) foliage were compared to determine if they differed in structure or physiological performance. Regardless of crown position, delayed foliage had higher average specific leaf area (SLA) and exhibited higher levels of discrimination against 13C (Δ13C), lower intrinsic water use efficiency (iWUE), and higher δ18O, than sequential foliage. The results indicated that delayed foliage was, on average, more shade adapted than sequential foliage. In addition, cohorts of both types of foliage demonstrated distinct reductions in average SLA with increasing age of their leaf cohort, a result attributed to more rapid shedding of high-SLA needles. Year-to-year variation in Δ13C, iWUE, and δ18O was correlated with weather conditions, but trends were complicated by the integration of isotope signals across multiple growth seasons. Delayed foliage provides Douglas-fir with an ongoing source of new leaf area and the capacity to adapt to changing growth conditions. It provides a significant proportion of the species’ photosynthetic capacity, and very likely increases its ability to recover from crown damage, foliage disease, and herbivory. It may allow Douglas-fir to more readily utilize the increased levels of CO2 available in the earth’s atmosphere, and to respond positively to other environmental changes at both local (site-level) and global (climatic) scales."
http://hdl.handle.net/1957/61862,"Spotted wing drosophila (SWD), Drosophila suzukii, is an economically damaging pest on small fruits. The estimated economic impact is hundreds of millions of dollars annually in the U.S. alone, and increasing every year. Current control of SWD relies heavily on chemical insecticides which have many negative impacts on environmental and human health. Therefore, this should be replaced or at least complemented with biologically-based alternatives. The current project has focused on investigating non-nutritive sugars including erythritol as an environmentally-friendly control agent against SWD.The study found a potential insecticidal effect from non-nutritive sugars and sugar alcohols, erythritol and erythrose, to decrease the survivorship of D. suzukii. In a dose-dependent feeding, erythritol and erythrose significantly reduced the fly longevity with 1 M - 0.05M doses for 7 days. When sugar solutions were provided separately to flies, there was no effect on survivorship regardless of erythritol concentrations. However, with a serial combination of sucrose and erythritol solutions, fly survivorship was significantly decreased. In a no-choice feeding assay, the fly ingested more erythritol than sucrose or water, and erythritol and sucrose-fed flies gained more weight than water-fed flies. However, in two-choice assays, the amount of erythritol ingested was less than sucrose or water.Total sugar and glycogen levels among the body of erythritol and erythrose-fed flies were significantly less than flies fed nutritive sugars of mannitol, sorbitol, and xylitol. The result indicates that the two non-nutritive sugars can't be used as a substrate for enzymes involved in sugar metabolism. Although the metabolism of erythritol and erythrose is unknown in insects, the mortality of D. suzukii flies ingesting these sugars might be caused by two potential physiological changes: 1) starvation from the feeding of non-metabolizable erythritol and erythrose; and 2) abnormal osmotic pressure increased in the hemolymph with erythritol transported from the midgut.Chapter 3, sucrose and erythritol were applied to blueberries and effects of these combinations on fly mortality and fecundity were monitored in the lab and greenhouse. In the lab test, two sucrose erythritol combinations (0.5M sucrose 2M erythritol, 1M sucrose 2M erythritol) resulted in the highest mortality and the lowest fecundity in SWD adults. Two combinations, therefore, were selected for further evaluation with blueberry bushes and fruits in the greenhouse. The fly fed on 0.5M sucrose 2M erythritol significantly decreased their survivorship than 1M sucrose 2M erythritol-fed flies in the greenhouse. This result indicates that flies could move more in the bigger cage accelerating the exhaustion of energetic reserves in the body.The presence of erythritol in the hemolymph and frass was determined to investigate the nutritional metabolism and absorption of erythritol in D. suzukii. Unlike sucrose, a large amount of erythritol was observed in the hemolymph of the fly ingested the 0.5M sucrose 0.5M erythritol. Not sucrose, erythritol was found in the frass in the same fly. The results imply that erythritol might be directly transported from the midgut without being metabolized and stored, but is accumulated in the hemolymph which in turn elevates the osmotic pressure in the fly hemolymph.Overall, this research found the sucrose erythritol combination would be more effective than erythritol alone for practical application, because the combination tastes sweeter to elicit more feeding. This erythritol formulation can be a potential insecticide used alone or as a delivery agent combined with conventional orbiological insecticides to enhance their efficacy. While the present research focuses on D. suzukii, it can be expanded to other Dipteran pests as well."
